continent,country,obs_type,obs_vlues
Asia,Iraq,gdpPercap_2007,4471.061906
Asia,Israel,gdpPercap_2007,25523.2771
Asia,Japan,gdpPercap_2007,31656.06806
Asia,Jordan,gdpPercap_2007,4519.461171
Asia,Korea Dem. Rep.,gdpPercap_2007,1593.06548
Asia,Korea Rep.,gdpPercap_2007,23348.13973
Asia,Kuwait,gdpPercap_2007,47306.98978
Asia,Lebanon,gdpPercap_2007,10461.05868
Asia,Malaysia,gdpPercap_2007,12451.6558
Asia,Mongolia,gdpPercap_2007,3095.772271
Asia,Myanmar,gdpPercap_2007,944
Asia,Nepal,gdpPercap_2007,1091.359778
Asia,Oman,gdpPercap_2007,22316.19287
Asia,Pakistan,gdpPercap_2007,2605.94758
Asia,Philippines,gdpPercap_2007,3190.481016
Asia,Saudi Arabia,gdpPercap_2007,21654.83194
Asia,Singapore,gdpPercap_2007,47143.17964
Asia,Sri Lanka,gdpPercap_2007,3970.095407
Asia,Syria,gdpPercap_2007,4184.548089
Asia,Taiwan,gdpPercap_2007,28718.27684
Asia,Thailand,gdpPercap_2007,7458.396327
Asia,Vietnam,gdpPercap_2007,2441.576404
Asia,West Bank and Gaza,gdpPercap_2007,3025.349798
Asia,Yemen Rep.,gdpPercap_2007,2280.769906
Europe,Albania,gdpPercap_2007,5937.029526
Europe,Austria,gdpPercap_2007,36126.4927
Europe,Belgium,gdpPercap_2007,33692.60508
Europe,Bosnia and Herzegovina,gdpPercap_2007,7446.298803
Europe,Bulgaria,gdpPercap_2007,10680.79282
Europe,Croatia,gdpPercap_2007,14619.22272
Europe,Czech Republic,gdpPercap_2007,22833.30851
Europe,Denmark,gdpPercap_2007,35278.41874
Europe,Finland,gdpPercap_2007,33207.0844
Europe,France,gdpPercap_2007,30470.0167
Europe,Germany,gdpPercap_2007,32170.37442
Europe,Greece,gdpPercap_2007,27538.41188
Europe,Hungary,gdpPercap_2007,18008.94444
Europe,Iceland,gdpPercap_2007,36180.78919
Europe,Ireland,gdpPercap_2007,40675.99635
Europe,Italy,gdpPercap_2007,28569.7197
Europe,Montenegro,gdpPercap_2007,9253.896111
Europe,Netherlands,gdpPercap_2007,36797.93332
Europe,Norway,gdpPercap_2007,49357.19017
Europe,Poland,gdpPercap_2007,15389.92468
Europe,Portugal,gdpPercap_2007,20509.64777
Europe,Romania,gdpPercap_2007,10808.47561
Europe,Serbia,gdpPercap_2007,9786.534714
Europe,Slovak Republic,gdpPercap_2007,18678.31435
Europe,Slovenia,gdpPercap_2007,25768.25759
Europe,Spain,gdpPercap_2007,28821.0637
Europe,Sweden,gdpPercap_2007,33859.74835
Europe,Switzerland,gdpPercap_2007,37506.41907
Europe,Turkey,gdpPercap_2007,8458.276384
Europe,United Kingdom,gdpPercap_2007,33203.26128
Oceania,Australia,gdpPercap_2007,34435.36744
Oceania,New Zealand,gdpPercap_2007,25185.00911
Africa,Algeria,lifeExp_1952,43.077
Africa,Angola,lifeExp_1952,30.015
Africa,Benin,lifeExp_1952,38.223
Africa,Botswana,lifeExp_1952,47.622
Africa,Burkina Faso,lifeExp_1952,31.975
Africa,Burundi,lifeExp_1952,39.031
Africa,Cameroon,lifeExp_1952,38.523
Africa,Central African Republic,lifeExp_1952,35.463
Africa,Chad,lifeExp_1952,38.092
Africa,Comoros,lifeExp_1952,40.715
Africa,Congo Dem. Rep.,lifeExp_1952,39.143
Africa,Congo Rep.,lifeExp_1952,42.111
Africa,Cote d'Ivoire,lifeExp_1952,40.477
Africa,Djibouti,lifeExp_1952,34.812
Africa,Egypt,lifeExp_1952,41.893
Africa,Equatorial Guinea,lifeExp_1952,34.482
Africa,Eritrea,lifeExp_1952,35.928
Africa,Ethiopia,lifeExp_1952,34.078
Africa,Gabon,lifeExp_1952,37.003
Africa,Gambia,lifeExp_1952,30
Africa,Ghana,lifeExp_1952,43.149
Africa,Guinea,lifeExp_1952,33.609
Africa,Guinea-Bissau,lifeExp_1952,32.5
Africa,Kenya,lifeExp_1952,42.27
Africa,Lesotho,lifeExp_1952,42.138
Africa,Liberia,lifeExp_1952,38.48
Africa,Libya,lifeExp_1952,42.723
Africa,Madagascar,lifeExp_1952,36.681
Africa,Malawi,lifeExp_1952,36.256
Africa,Mali,lifeExp_1952,33.685
Africa,Mauritania,lifeExp_1952,40.543
Africa,Mauritius,lifeExp_1952,50.986
Africa,Morocco,lifeExp_1952,42.873
Africa,Mozambique,lifeExp_1952,31.286
Africa,Namibia,lifeExp_1952,41.725
Africa,Niger,lifeExp_1952,37.444
Africa,Nigeria,lifeExp_1952,36.324
Africa,Reunion,lifeExp_1952,52.724
Africa,Rwanda,lifeExp_1952,40
Africa,Sao Tome and Principe,lifeExp_1952,46.471
Africa,Senegal,lifeExp_1952,37.278
Africa,Sierra Leone,lifeExp_1952,30.331
Africa,Somalia,lifeExp_1952,32.978
Africa,South Africa,lifeExp_1952,45.009
Africa,Sudan,lifeExp_1952,38.635
Africa,Swaziland,lifeExp_1952,41.407
Africa,Tanzania,lifeExp_1952,41.215
Africa,Togo,lifeExp_1952,38.596
Africa,Tunisia,lifeExp_1952,44.6
Africa,Uganda,lifeExp_1952,39.978
Africa,Zambia,lifeExp_1952,42.038
Africa,Zimbabwe,lifeExp_1952,48.451
Americas,Argentina,lifeExp_1952,62.485
Americas,Bolivia,lifeExp_1952,40.414
Americas,Brazil,lifeExp_1952,50.917
Americas,Canada,lifeExp_1952,68.75
Americas,Chile,lifeExp_1952,54.745
Americas,Colombia,lifeExp_1952,50.643
Americas,Costa Rica,lifeExp_1952,57.206
Americas,Cuba,lifeExp_1952,59.421
Americas,Dominican Republic,lifeExp_1952,45.928
Americas,Ecuador,lifeExp_1952,48.357
Americas,El Salvador,lifeExp_1952,45.262
Americas,Guatemala,lifeExp_1952,42.023
Americas,Haiti,lifeExp_1952,37.579
Americas,Honduras,lifeExp_1952,41.912
Americas,Jamaica,lifeExp_1952,58.53
Americas,Mexico,lifeExp_1952,50.789
Americas,Nicaragua,lifeExp_1952,42.314
Americas,Panama,lifeExp_1952,55.191
Americas,Paraguay,lifeExp_1952,62.649
Americas,Peru,lifeExp_1952,43.902
Americas,Puerto Rico,lifeExp_1952,64.28
Americas,Trinidad and Tobago,lifeExp_1952,59.1
Americas,United States,lifeExp_1952,68.44
Americas,Uruguay,lifeExp_1952,66.071
Americas,Venezuela,lifeExp_1952,55.088
Asia,Afghanistan,lifeExp_1952,28.801
Asia,Bahrain,lifeExp_1952,50.939
Asia,Bangladesh,lifeExp_1952,37.484
Asia,Cambodia,lifeExp_1952,39.417
Asia,China,lifeExp_1952,44
Asia,Hong Kong China,lifeExp_1952,60.96
Asia,India,lifeExp_1952,37.373
Asia,Indonesia,lifeExp_1952,37.468
Asia,Iran,lifeExp_1952,44.869
Asia,Iraq,lifeExp_1952,45.32
Asia,Israel,lifeExp_1952,65.39
Asia,Japan,lifeExp_1952,63.03
Asia,Jordan,lifeExp_1952,43.158
Asia,Korea Dem. Rep.,lifeExp_1952,50.056
Asia,Korea Rep.,lifeExp_1952,47.453
Asia,Kuwait,lifeExp_1952,55.565
Asia,Lebanon,lifeExp_1952,55.928
Asia,Malaysia,lifeExp_1952,48.463
Asia,Mongolia,lifeExp_1952,42.244
Asia,Myanmar,lifeExp_1952,36.319
Asia,Nepal,lifeExp_1952,36.157
Asia,Oman,lifeExp_1952,37.578
Asia,Pakistan,lifeExp_1952,43.436
Asia,Philippines,lifeExp_1952,47.752
Asia,Saudi Arabia,lifeExp_1952,39.875
Asia,Singapore,lifeExp_1952,60.396
Asia,Sri Lanka,lifeExp_1952,57.593
Asia,Syria,lifeExp_1952,45.883
Asia,Taiwan,lifeExp_1952,58.5
Asia,Thailand,lifeExp_1952,50.848
Asia,Vietnam,lifeExp_1952,40.412
Asia,West Bank and Gaza,lifeExp_1952,43.16
Asia,Yemen Rep.,lifeExp_1952,32.548
Europe,Albania,lifeExp_1952,55.23
Europe,Austria,lifeExp_1952,66.8
Europe,Belgium,lifeExp_1952,68
Europe,Bosnia and Herzegovina,lifeExp_1952,53.82
Europe,Bulgaria,lifeExp_1952,59.6
Europe,Croatia,lifeExp_1952,61.21
Europe,Czech Republic,lifeExp_1952,66.87
Europe,Denmark,lifeExp_1952,70.78
Europe,Finland,lifeExp_1952,66.55
Europe,France,lifeExp_1952,67.41
Europe,Germany,lifeExp_1952,67.5
Europe,Greece,lifeExp_1952,65.86
Europe,Hungary,lifeExp_1952,64.03
Europe,Iceland,lifeExp_1952,72.49
Europe,Ireland,lifeExp_1952,66.91
Europe,Italy,lifeExp_1952,65.94
Europe,Montenegro,lifeExp_1952,59.164
Europe,Netherlands,lifeExp_1952,72.13
Europe,Norway,lifeExp_1952,72.67
Europe,Poland,lifeExp_1952,61.31
Europe,Portugal,lifeExp_1952,59.82
Europe,Romania,lifeExp_1952,61.05
Europe,Serbia,lifeExp_1952,57.996
Europe,Slovak Republic,lifeExp_1952,64.36
Europe,Slovenia,lifeExp_1952,65.57
Europe,Spain,lifeExp_1952,64.94
Europe,Sweden,lifeExp_1952,71.86
Europe,Switzerland,lifeExp_1952,69.62
Europe,Turkey,lifeExp_1952,43.585
Europe,United Kingdom,lifeExp_1952,69.18
Oceania,Australia,lifeExp_1952,69.12
Oceania,New Zealand,lifeExp_1952,69.39
Africa,Algeria,lifeExp_1957,45.685
Africa,Angola,lifeExp_1957,31.999
Africa,Benin,lifeExp_1957,40.358
Africa,Botswana,lifeExp_1957,49.618
Africa,Burkina Faso,lifeExp_1957,34.906
Africa,Burundi,lifeExp_1957,40.533
Africa,Cameroon,lifeExp_1957,40.428
Africa,Central African Republic,lifeExp_1957,37.464
Africa,Chad,lifeExp_1957,39.881
Africa,Comoros,lifeExp_1957,42.46
Africa,Congo Dem. Rep.,lifeExp_1957,40.652
Africa,Congo Rep.,lifeExp_1957,45.053
Africa,Cote d'Ivoire,lifeExp_1957,42.469
Africa,Djibouti,lifeExp_1957,37.328
Africa,Egypt,lifeExp_1957,44.444
Africa,Equatorial Guinea,lifeExp_1957,35.983
Africa,Eritrea,lifeExp_1957,38.047
Africa,Ethiopia,lifeExp_1957,36.667
Africa,Gabon,lifeExp_1957,38.999
Africa,Gambia,lifeExp_1957,32.065
Africa,Ghana,lifeExp_1957,44.779
Africa,Guinea,lifeExp_1957,34.558
Africa,Guinea-Bissau,lifeExp_1957,33.489
Africa,Kenya,lifeExp_1957,44.686
Africa,Lesotho,lifeExp_1957,45.047
Africa,Liberia,lifeExp_1957,39.486
Africa,Libya,lifeExp_1957,45.289
Africa,Madagascar,lifeExp_1957,38.865
Africa,Malawi,lifeExp_1957,37.207
Africa,Mali,lifeExp_1957,35.307
Africa,Mauritania,lifeExp_1957,42.338
Africa,Mauritius,lifeExp_1957,58.089
Africa,Morocco,lifeExp_1957,45.423
Africa,Mozambique,lifeExp_1957,33.779
Africa,Namibia,lifeExp_1957,45.226
Africa,Niger,lifeExp_1957,38.598
Africa,Nigeria,lifeExp_1957,37.802
Africa,Reunion,lifeExp_1957,55.09
Africa,Rwanda,lifeExp_1957,41.5
Africa,Sao Tome and Principe,lifeExp_1957,48.945
Africa,Senegal,lifeExp_1957,39.329
Africa,Sierra Leone,lifeExp_1957,31.57
Africa,Somalia,lifeExp_1957,34.977
Africa,South Africa,lifeExp_1957,47.985
Africa,Sudan,lifeExp_1957,39.624
Africa,Swaziland,lifeExp_1957,43.424
Africa,Tanzania,lifeExp_1957,42.974
Africa,Togo,lifeExp_1957,41.208
Africa,Tunisia,lifeExp_1957,47.1
Africa,Uganda,lifeExp_1957,42.571
Africa,Zambia,lifeExp_1957,44.077
Africa,Zimbabwe,lifeExp_1957,50.469
Americas,Argentina,lifeExp_1957,64.399
Americas,Bolivia,lifeExp_1957,41.89
Americas,Brazil,lifeExp_1957,53.285
Americas,Canada,lifeExp_1957,69.96
Americas,Chile,lifeExp_1957,56.074
Americas,Colombia,lifeExp_1957,55.118
Americas,Costa Rica,lifeExp_1957,60.026
Americas,Cuba,lifeExp_1957,62.325
Americas,Dominican Republic,lifeExp_1957,49.828
Americas,Ecuador,lifeExp_1957,51.356
Americas,El Salvador,lifeExp_1957,48.57
Americas,Guatemala,lifeExp_1957,44.142
Americas,Haiti,lifeExp_1957,40.696
Americas,Honduras,lifeExp_1957,44.665
Americas,Jamaica,lifeExp_1957,62.61
Americas,Mexico,lifeExp_1957,55.19
Americas,Nicaragua,lifeExp_1957,45.432
Americas,Panama,lifeExp_1957,59.201
Americas,Paraguay,lifeExp_1957,63.196
Americas,Peru,lifeExp_1957,46.263
Americas,Puerto Rico,lifeExp_1957,68.54
Americas,Trinidad and Tobago,lifeExp_1957,61.8
Americas,United States,lifeExp_1957,69.49
Americas,Uruguay,lifeExp_1957,67.044
Americas,Venezuela,lifeExp_1957,57.907
Asia,Afghanistan,lifeExp_1957,30.332
Asia,Bahrain,lifeExp_1957,53.832
Asia,Bangladesh,lifeExp_1957,39.348
Asia,Cambodia,lifeExp_1957,41.366
Asia,China,lifeExp_1957,50.54896
Asia,Hong Kong China,lifeExp_1957,64.75
Asia,India,lifeExp_1957,40.249
Asia,Indonesia,lifeExp_1957,39.918
Asia,Iran,lifeExp_1957,47.181
Asia,Iraq,lifeExp_1957,48.437
Asia,Israel,lifeExp_1957,67.84
Asia,Japan,lifeExp_1957,65.5
Asia,Jordan,lifeExp_1957,45.669
Asia,Korea Dem. Rep.,lifeExp_1957,54.081
Asia,Korea Rep.,lifeExp_1957,52.681
Asia,Kuwait,lifeExp_1957,58.033
Asia,Lebanon,lifeExp_1957,59.489
Asia,Malaysia,lifeExp_1957,52.102
Asia,Mongolia,lifeExp_1957,45.248
Asia,Myanmar,lifeExp_1957,41.905
Asia,Nepal,lifeExp_1957,37.686
Asia,Oman,lifeExp_1957,40.08
Asia,Pakistan,lifeExp_1957,45.557
Asia,Philippines,lifeExp_1957,51.334
Asia,Saudi Arabia,lifeExp_1957,42.868
Asia,Singapore,lifeExp_1957,63.179
Asia,Sri Lanka,lifeExp_1957,61.456
Asia,Syria,lifeExp_1957,48.284
Asia,Taiwan,lifeExp_1957,62.4
Asia,Thailand,lifeExp_1957,53.63
Asia,Vietnam,lifeExp_1957,42.887
Asia,West Bank and Gaza,lifeExp_1957,45.671
Asia,Yemen Rep.,lifeExp_1957,33.97
Europe,Albania,lifeExp_1957,59.28
Europe,Austria,lifeExp_1957,67.48
Europe,Belgium,lifeExp_1957,69.24
Europe,Bosnia and Herzegovina,lifeExp_1957,58.45
Europe,Bulgaria,lifeExp_1957,66.61
Europe,Croatia,lifeExp_1957,64.77
Europe,Czech Republic,lifeExp_1957,69.03
Europe,Denmark,lifeExp_1957,71.81
Europe,Finland,lifeExp_1957,67.49
Europe,France,lifeExp_1957,68.93
Europe,Germany,lifeExp_1957,69.1
Europe,Greece,lifeExp_1957,67.86
Europe,Hungary,lifeExp_1957,66.41
Europe,Iceland,lifeExp_1957,73.47
Europe,Ireland,lifeExp_1957,68.9
Europe,Italy,lifeExp_1957,67.81
Europe,Montenegro,lifeExp_1957,61.448
Europe,Netherlands,lifeExp_1957,72.99
Europe,Norway,lifeExp_1957,73.44
Europe,Poland,lifeExp_1957,65.77
Europe,Portugal,lifeExp_1957,61.51
Europe,Romania,lifeExp_1957,64.1
Europe,Serbia,lifeExp_1957,61.685
Europe,Slovak Republic,lifeExp_1957,67.45
Europe,Slovenia,lifeExp_1957,67.85
Europe,Spain,lifeExp_1957,66.66
Europe,Sweden,lifeExp_1957,72.49
Europe,Switzerland,lifeExp_1957,70.56
Europe,Turkey,lifeExp_1957,48.079
Europe,United Kingdom,lifeExp_1957,70.42
Oceania,Australia,lifeExp_1957,70.33
Oceania,New Zealand,lifeExp_1957,70.26
Africa,Algeria,lifeExp_1962,48.303
Africa,Angola,lifeExp_1962,34
Africa,Benin,lifeExp_1962,42.618
Africa,Botswana,lifeExp_1962,51.52
Africa,Burkina Faso,lifeExp_1962,37.814
Africa,Burundi,lifeExp_1962,42.045
Africa,Cameroon,lifeExp_1962,42.643
Africa,Central African Republic,lifeExp_1962,39.475
Africa,Chad,lifeExp_1962,41.716
Africa,Comoros,lifeExp_1962,44.467
Africa,Congo Dem. Rep.,lifeExp_1962,42.122
Africa,Congo Rep.,lifeExp_1962,48.435
Africa,Cote d'Ivoire,lifeExp_1962,44.93
Africa,Djibouti,lifeExp_1962,39.693
Africa,Egypt,lifeExp_1962,46.992
Africa,Equatorial Guinea,lifeExp_1962,37.485
Africa,Eritrea,lifeExp_1962,40.158
Africa,Ethiopia,lifeExp_1962,40.059
Africa,Gabon,lifeExp_1962,40.489
Africa,Gambia,lifeExp_1962,33.896
Africa,Ghana,lifeExp_1962,46.452
Africa,Guinea,lifeExp_1962,35.753
Africa,Guinea-Bissau,lifeExp_1962,34.488
Africa,Kenya,lifeExp_1962,47.949
Africa,Lesotho,lifeExp_1962,47.747
Africa,Liberia,lifeExp_1962,40.502
Africa,Libya,lifeExp_1962,47.808
Africa,Madagascar,lifeExp_1962,40.848
Africa,Malawi,lifeExp_1962,38.41
Africa,Mali,lifeExp_1962,36.936
Africa,Mauritania,lifeExp_1962,44.248
Africa,Mauritius,lifeExp_1962,60.246
Africa,Morocco,lifeExp_1962,47.924
Africa,Mozambique,lifeExp_1962,36.161
Africa,Namibia,lifeExp_1962,48.386
Africa,Niger,lifeExp_1962,39.487
Africa,Nigeria,lifeExp_1962,39.36
Africa,Reunion,lifeExp_1962,57.666
Africa,Rwanda,lifeExp_1962,43
Africa,Sao Tome and Principe,lifeExp_1962,51.893
Africa,Senegal,lifeExp_1962,41.454
Africa,Sierra Leone,lifeExp_1962,32.767
Africa,Somalia,lifeExp_1962,36.981
Africa,South Africa,lifeExp_1962,49.951
Africa,Sudan,lifeExp_1962,40.87
Africa,Swaziland,lifeExp_1962,44.992
Africa,Tanzania,lifeExp_1962,44.246
Africa,Togo,lifeExp_1962,43.922
Africa,Tunisia,lifeExp_1962,49.579
Africa,Uganda,lifeExp_1962,45.344
Africa,Zambia,lifeExp_1962,46.023
Africa,Zimbabwe,lifeExp_1962,52.358
Americas,Argentina,lifeExp_1962,65.142
Americas,Bolivia,lifeExp_1962,43.428
Americas,Brazil,lifeExp_1962,55.665
Americas,Canada,lifeExp_1962,71.3
Americas,Chile,lifeExp_1962,57.924
Americas,Colombia,lifeExp_1962,57.863
Americas,Costa Rica,lifeExp_1962,62.842
Americas,Cuba,lifeExp_1962,65.246
Americas,Dominican Republic,lifeExp_1962,53.459
Americas,Ecuador,lifeExp_1962,54.64
Americas,El Salvador,lifeExp_1962,52.307
Americas,Guatemala,lifeExp_1962,46.954
Americas,Haiti,lifeExp_1962,43.59
Americas,Honduras,lifeExp_1962,48.041
Americas,Jamaica,lifeExp_1962,65.61
Americas,Mexico,lifeExp_1962,58.299
Americas,Nicaragua,lifeExp_1962,48.632
Americas,Panama,lifeExp_1962,61.817
Americas,Paraguay,lifeExp_1962,64.361
Americas,Peru,lifeExp_1962,49.096
Americas,Puerto Rico,lifeExp_1962,69.62
Americas,Trinidad and Tobago,lifeExp_1962,64.9
Americas,United States,lifeExp_1962,70.21
Americas,Uruguay,lifeExp_1962,68.253
Americas,Venezuela,lifeExp_1962,60.77
Asia,Afghanistan,lifeExp_1962,31.997
Asia,Bahrain,lifeExp_1962,56.923
Asia,Bangladesh,lifeExp_1962,41.216
Asia,Cambodia,lifeExp_1962,43.415
Asia,China,lifeExp_1962,44.50136
Asia,Hong Kong China,lifeExp_1962,67.65
Asia,India,lifeExp_1962,43.605
Asia,Indonesia,lifeExp_1962,42.518
Asia,Iran,lifeExp_1962,49.325
Asia,Iraq,lifeExp_1962,51.457
Asia,Israel,lifeExp_1962,69.39
Asia,Japan,lifeExp_1962,68.73
Asia,Jordan,lifeExp_1962,48.126
Asia,Korea Dem. Rep.,lifeExp_1962,56.656
Asia,Korea Rep.,lifeExp_1962,55.292
Asia,Kuwait,lifeExp_1962,60.47
Asia,Lebanon,lifeExp_1962,62.094
Asia,Malaysia,lifeExp_1962,55.737
Asia,Mongolia,lifeExp_1962,48.251
Asia,Myanmar,lifeExp_1962,45.108
Asia,Nepal,lifeExp_1962,39.393
Asia,Oman,lifeExp_1962,43.165
Asia,Pakistan,lifeExp_1962,47.67
Asia,Philippines,lifeExp_1962,54.757
Asia,Saudi Arabia,lifeExp_1962,45.914
Asia,Singapore,lifeExp_1962,65.798
Asia,Sri Lanka,lifeExp_1962,62.192
Asia,Syria,lifeExp_1962,50.305
Asia,Taiwan,lifeExp_1962,65.2
Asia,Thailand,lifeExp_1962,56.061
Asia,Vietnam,lifeExp_1962,45.363
Asia,West Bank and Gaza,lifeExp_1962,48.127
Asia,Yemen Rep.,lifeExp_1962,35.18
Europe,Albania,lifeExp_1962,64.82
Europe,Austria,lifeExp_1962,69.54
Europe,Belgium,lifeExp_1962,70.25
Europe,Bosnia and Herzegovina,lifeExp_1962,61.93
Europe,Bulgaria,lifeExp_1962,69.51
Europe,Croatia,lifeExp_1962,67.13
Europe,Czech Republic,lifeExp_1962,69.9
Europe,Denmark,lifeExp_1962,72.35
Europe,Finland,lifeExp_1962,68.75
Europe,France,lifeExp_1962,70.51
Europe,Germany,lifeExp_1962,70.3
Europe,Greece,lifeExp_1962,69.51
Europe,Hungary,lifeExp_1962,67.96
Europe,Iceland,lifeExp_1962,73.68
Europe,Ireland,lifeExp_1962,70.29
Europe,Italy,lifeExp_1962,69.24
Europe,Montenegro,lifeExp_1962,63.728
Europe,Netherlands,lifeExp_1962,73.23
Europe,Norway,lifeExp_1962,73.47
Europe,Poland,lifeExp_1962,67.64
Europe,Portugal,lifeExp_1962,64.39
Europe,Romania,lifeExp_1962,66.8
Europe,Serbia,lifeExp_1962,64.531
Europe,Slovak Republic,lifeExp_1962,70.33
Europe,Slovenia,lifeExp_1962,69.15
Europe,Spain,lifeExp_1962,69.69
Europe,Sweden,lifeExp_1962,73.37
Europe,Switzerland,lifeExp_1962,71.32
Europe,Turkey,lifeExp_1962,52.098
Europe,United Kingdom,lifeExp_1962,70.76
Oceania,Australia,lifeExp_1962,70.93
Oceania,New Zealand,lifeExp_1962,71.24
Africa,Algeria,lifeExp_1967,51.407
Africa,Angola,lifeExp_1967,35.985
Africa,Benin,lifeExp_1967,44.885
Africa,Botswana,lifeExp_1967,53.298
Africa,Burkina Faso,lifeExp_1967,40.697
Africa,Burundi,lifeExp_1967,43.548
Africa,Cameroon,lifeExp_1967,44.799
Africa,Central African Republic,lifeExp_1967,41.478
Africa,Chad,lifeExp_1967,43.601
Africa,Comoros,lifeExp_1967,46.472
Africa,Congo Dem. Rep.,lifeExp_1967,44.056
Africa,Congo Rep.,lifeExp_1967,52.04
Africa,Cote d'Ivoire,lifeExp_1967,47.35
Africa,Djibouti,lifeExp_1967,42.074
Africa,Egypt,lifeExp_1967,49.293
Africa,Equatorial Guinea,lifeExp_1967,38.987
Africa,Eritrea,lifeExp_1967,42.189
Africa,Ethiopia,lifeExp_1967,42.115
Africa,Gabon,lifeExp_1967,44.598
Africa,Gambia,lifeExp_1967,35.857
Africa,Ghana,lifeExp_1967,48.072
Africa,Guinea,lifeExp_1967,37.197
Africa,Guinea-Bissau,lifeExp_1967,35.492
Africa,Kenya,lifeExp_1967,50.654
Africa,Lesotho,lifeExp_1967,48.492
Africa,Liberia,lifeExp_1967,41.536
Africa,Libya,lifeExp_1967,50.227
Africa,Madagascar,lifeExp_1967,42.881
Africa,Malawi,lifeExp_1967,39.487
Africa,Mali,lifeExp_1967,38.487
Africa,Mauritania,lifeExp_1967,46.289
Africa,Mauritius,lifeExp_1967,61.557
Africa,Morocco,lifeExp_1967,50.335
Africa,Mozambique,lifeExp_1967,38.113
Africa,Namibia,lifeExp_1967,51.159
Africa,Niger,lifeExp_1967,40.118
Africa,Nigeria,lifeExp_1967,41.04
Africa,Reunion,lifeExp_1967,60.542
Africa,Rwanda,lifeExp_1967,44.1
Africa,Sao Tome and Principe,lifeExp_1967,54.425
Africa,Senegal,lifeExp_1967,43.563
Africa,Sierra Leone,lifeExp_1967,34.113
Africa,Somalia,lifeExp_1967,38.977
Africa,South Africa,lifeExp_1967,51.927
Africa,Sudan,lifeExp_1967,42.858
Africa,Swaziland,lifeExp_1967,46.633
Africa,Tanzania,lifeExp_1967,45.757
Africa,Togo,lifeExp_1967,46.769
Africa,Tunisia,lifeExp_1967,52.053
Africa,Uganda,lifeExp_1967,48.051
Africa,Zambia,lifeExp_1967,47.768
Africa,Zimbabwe,lifeExp_1967,53.995
Americas,Argentina,lifeExp_1967,65.634
Americas,Bolivia,lifeExp_1967,45.032
Americas,Brazil,lifeExp_1967,57.632
Americas,Canada,lifeExp_1967,72.13
Americas,Chile,lifeExp_1967,60.523
Americas,Colombia,lifeExp_1967,59.963
Americas,Costa Rica,lifeExp_1967,65.424
Americas,Cuba,lifeExp_1967,68.29
Americas,Dominican Republic,lifeExp_1967,56.751
Americas,Ecuador,lifeExp_1967,56.678
Americas,El Salvador,lifeExp_1967,55.855
Americas,Guatemala,lifeExp_1967,50.016
Americas,Haiti,lifeExp_1967,46.243
Americas,Honduras,lifeExp_1967,50.924
Americas,Jamaica,lifeExp_1967,67.51
Americas,Mexico,lifeExp_1967,60.11
Americas,Nicaragua,lifeExp_1967,51.884
Americas,Panama,lifeExp_1967,64.071
Americas,Paraguay,lifeExp_1967,64.951
Americas,Peru,lifeExp_1967,51.445
Americas,Puerto Rico,lifeExp_1967,71.1
Americas,Trinidad and Tobago,lifeExp_1967,65.4
Americas,United States,lifeExp_1967,70.76
Americas,Uruguay,lifeExp_1967,68.468
Americas,Venezuela,lifeExp_1967,63.479
Asia,Afghanistan,lifeExp_1967,34.02
Asia,Bahrain,lifeExp_1967,59.923
Asia,Bangladesh,lifeExp_1967,43.453
Asia,Cambodia,lifeExp_1967,45.415
Asia,China,lifeExp_1967,58.38112
Asia,Hong Kong China,lifeExp_1967,70
Asia,India,lifeExp_1967,47.193
Asia,Indonesia,lifeExp_1967,45.964
Asia,Iran,lifeExp_1967,52.469
Asia,Iraq,lifeExp_1967,54.459
Asia,Israel,lifeExp_1967,70.75
Asia,Japan,lifeExp_1967,71.43
Asia,Jordan,lifeExp_1967,51.629
Asia,Korea Dem. Rep.,lifeExp_1967,59.942
Asia,Korea Rep.,lifeExp_1967,57.716
Asia,Kuwait,lifeExp_1967,64.624
Asia,Lebanon,lifeExp_1967,63.87
Asia,Malaysia,lifeExp_1967,59.371
Asia,Mongolia,lifeExp_1967,51.253
Asia,Myanmar,lifeExp_1967,49.379
Asia,Nepal,lifeExp_1967,41.472
Asia,Oman,lifeExp_1967,46.988
Asia,Pakistan,lifeExp_1967,49.8
Asia,Philippines,lifeExp_1967,56.393
Asia,Saudi Arabia,lifeExp_1967,49.901
Asia,Singapore,lifeExp_1967,67.946
Asia,Sri Lanka,lifeExp_1967,64.266
Asia,Syria,lifeExp_1967,53.655
Asia,Taiwan,lifeExp_1967,67.5
Asia,Thailand,lifeExp_1967,58.285
Asia,Vietnam,lifeExp_1967,47.838
Asia,West Bank and Gaza,lifeExp_1967,51.631
Asia,Yemen Rep.,lifeExp_1967,36.984
Europe,Albania,lifeExp_1967,66.22
